month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
04-22,2.46,2.78,1.48,2.74,9.99,3.86,9.12,3.27,8.94,6.22,4.78,2.9,1.21,0.71,0.06,4.46,10.57,0.99,1.24,3.5,5.24
04-23,2.4,3.35,3.63,1.2,13.31,2.2,6.7,3.28,7.87,6.5,4.01,4.08,1.65,0.66,0.05,2.78,6.15,4.39,7.4,8.2,18.07
04-24,1.18,3.92,2.47,1.62,6.06,6.85,6.4,4.03,7.41,6.89,4.67,3.97,2.17,1.56,0.05,0.51,6.76,4.59,6.96,4.23,3.76
04-25,2.34,4.7,2.66,2.69,2.13,6.78,4.29,3.76,5.54,5.86,1.76,4.06,3.77,1.72,0.07,3.4,12.67,3.63,5.93,3.61,3.79
04-26,10.76,5.12,0.33,11.7,1.81,3.63,3.02,12.01,0.01,13.12,0.59,0.81,5.7,0.34,0.09,3.79,8.07,1.34,9.37,3.64,5.41
04-27,10.26,2.83,1.18,7.11,2.63,4.46,1.71,7.2,0.01,3.84,0.41,0.51,5.04,0.25,0.33,1.22,8.27,1.14,11.88,9.57,2.88
04-28,7.38,3.31,2.21,3.9,1.66,2.52,3.18,7.23,0.04,6.57,0.62,0.43,5.16,0.5,0.49,3.81,1.75,0.95,2.24,0.11,3.6
04-29,7.39,7.71,3.46,5.14,0.98,3.24,2.31,3.32,0.04,5.19,1.01,0.83,2.28,0.31,0.31,6.39,3.82,0.18,6.62,11.73,10.67
04-30,5.42,5.69,1.78,5.51,0.61,4.04,2.95,5.44,0.09,9.43,1.9,1.78,5.27,0.14,0.37,1.49,5.3,0.26,6.58,6.62,7.56
05-01,1.29,2.59,1.57,9.04,0.55,4.32,9.55,3.51,1.03,3.75,3.37,6.03,0.22,11.53,3.15,2.15,1.62,0.88,11.5,2.5,16.56
05-02,0.52,1.73,1.13,6.96,0.54,8.58,10.63,5.24,1.07,1.05,1.9,3.64,0.26,7.62,14.22,0.57,1.54,1.46,5.1,3.41,0.69
