month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-27,1.1,0.01,0.4,24.09,30.95,2.13,2.75,7.23,1.63,0.25,1.46,0.05,0.18,1.31,0.29,1.59,2.7,21.9,8.12,7.55,0.5
05-28,3.01,0.74,0.93,15.38,7.35,0.03,2.37,6.63,4.84,7.12,5.9,0.06,0.93,0.56,1.21,0.12,11.82,1.8,1.95,3.65,0.28
05-29,4.17,0.81,1.7,6.68,0.78,4.13,1.74,5.53,5.22,14.35,2.94,0.38,0.5,0.12,1.69,1.19,30.93,0.74,8.39,2.06,2.27
05-30,5.73,0.39,0.82,18.48,0.06,7.81,0.16,3.93,10.38,11.68,0.94,0.04,0.28,2.57,1.72,28.44,65.64,18.35,7.92,0.32,1.67
05-31,7.94,6.35,1.72,8.78,26.64,2.54,0.19,13.67,16.61,6.32,0.67,0.23,14.05,2.09,9.8,0.35,2.86,8.58,11.26,2.27,0.17
06-01,27.81,3.28,5.11,1.09,11.94,2.48,2.82,5.74,9.81,1.97,0.27,0.47,14.36,0.97,7.26,1.44,1.9,105.06,0.78,4.09,0.09
06-02,2.77,3.28,3.86,1.9,3.12,0.87,9.16,6.92,1.93,0.61,1.2,0.7,3.29,0.46,23.65,0.88,0.04,19.09,1.48,2.16,0.05
06-03,2.49,4.83,2,0.34,0.86,2.82,2.88,5.13,7.44,0.56,1.22,1.38,2.13,2.88,9.72,1.31,0.02,0.07,5.74,2.83,0.55
06-04,7.08,0.63,0.7,0.03,2.17,0.66,0.22,0.64,2.28,16.32,17.19,6.07,7.72,0.84,8,3,3.76,1.42,4.94,14.87,2.08
06-05,5.33,2.77,3.84,0,5.02,1,2.17,0.67,2.73,15.34,16.48,3.66,29.82,11.53,6.03,13.42,4.05,1.47,9.34,11.3,7.1
06-06,1.23,2.32,0.92,2.59,3.93,4.75,1,4.79,3.7,6.63,1.22,1.56,22.59,12.08,21.34,17.68,1.74,11.02,2.99,14.61,10.14
06-07,5.95,2.57,0.14,4.03,1.3,3.01,1.32,23.16,6.86,14.97,0.09,6.32,3.09,2.48,1.31,23.08,3.28,6.13,3.38,1.1,4.19
06-08,8.55,0.09,0.82,1.19,0.16,2.31,5.21,3.44,12.39,7.6,0.83,7.2,2.06,29.27,2.39,52.68,0.7,4.15,1.89,5.49,3.27
