month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
06-25,0,0,0,0,0,0,3.36,0,0.07,0,0,0.05,0.02,0.02,0.02,0,0.01,0.01,10.75,0,0.14
06-26,0,0,0,0,0,0,9.56,0,0.02,0,0,0.16,0.01,0.02,0.03,0,0,0,1.12,0,0
06-27,0,0,0.02,0,0,0,2.06,0.05,0.12,0,0,0.08,0,0.02,0,0,0,0.01,1.29,0,0
06-28,0,0,0.21,0,0,0,0.07,0.08,0.14,0,0,0.03,0.01,0.01,0,0,0,0,0.5,0.01,0
06-29,0,0,0.25,0,0,0,0,0.07,0.09,0,0,0.01,0.02,0,0.01,0.01,0,0.02,0.07,0.01,0.01
06-30,0,0,1.09,0.01,0,0,0,0.07,0,0,0,0.02,0.01,0,0.04,0,0.03,0.53,0,0,3.61
07-01,0,0,0.13,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.72,0,0,1.54
07-02,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.04,0,0.49
07-03,0,0,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.04,0,0.16
07-04,0,0,5.64,0,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0.72,0,0,0.01
07-05,0,0.37,0.41,0,0,1.38,0,0,0,0,0,0,0.22,0,0.01,0,0,0.31,0.01,0,0
07-06,0,0.3,0.73,0,0,1.21,0.01,0,0,0,0,0,0.06,0,0,0,0.02,0.05,0.02,0,0.03
07-07,0,0,3.37,0,0,0.02,0.03,0,0,0,0,0,0.02,0,0.01,0,0.01,0.02,0,0.03,0.04
07-08,0,0,0,0,0,0,0.04,0,0.03,0,0,0,0.02,0,0.01,0,0,0,0,0.08,0.03
07-09,0.01,0,0.02,0,0,0,0.02,0,2.03,0,0,0,0.01,0,0,0,0,0.01,0,0.48,0.04
